held_out_lot,family,feature,feature_group,sensor_family,importance_metric,importance,coefficient_sign,rank,top_20
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__active_mean,G1_level,rf_power_matching_electrical,VIP,0.7037788646262702,-1,150,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__active_std,G1_level,rf_power_matching_electrical,VIP,0.8305610211635235,1,117,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__active_range,G1_level,rf_power_matching_electrical,VIP,1.6630612835558485,1,23,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.1967370832491644,1,49,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.7239730744398549,1,146,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.6397904888803811,-1,153,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8799818185229891,-1,91,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8354326010135584,1,116,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.7347580783598437,1,142,False
6,pls,Stat3_Etch_MV_PlatenRFLoadPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.8617775928022169,1,97,False
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__active_mean,G1_level,rf_power_matching_electrical,VIP,2.0896464112762687,-1,5,True
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__active_std,G1_level,rf_power_matching_electrical,VIP,0.3690051054820837,1,209,False
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__active_range,G1_level,rf_power_matching_electrical,VIP,2.1747400817453575,-1,3,True
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.3122061491299235,1,39,False
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8989050166991149,-1,87,False
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.7694390495345051,-1,20,True
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.9915602638008827,-1,8,True
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,1.2935170025930645,1,41,False
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.8675384199765264,-1,94,False
6,pls,Stat3_Etch_MV_PlatenRFPeakToPeak__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,1.1075425042885314,1,56,False
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__active_mean,G1_level,rf_power_matching_electrical,VIP,0.5453344818248601,1,180,False
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__active_std,G1_level,rf_power_matching_electrical,VIP,1.0670844393959091,1,60,False
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__active_range,G1_level,rf_power_matching_electrical,VIP,2.002775943124927,1,7,True
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.0503993054390348,1,64,False
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8666830594804715,1,95,False
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.9238926389371884,-1,13,True
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.7777838533364818,1,19,True
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,1.9883071885828618,-1,9,True
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.771706052165968,1,131,False
6,pls,Stat3_Etch_MV_PlatenRFReflectedPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.8593199325589382,1,98,False
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__active_mean,G1_level,rf_power_matching_electrical,VIP,2.3812035486166008,-1,2,True
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__active_std,G1_level,rf_power_matching_electrical,VIP,1.695071147395908,1,21,False
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__active_range,G1_level,rf_power_matching_electrical,VIP,1.8180586590348904,1,17,True
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.9600990159881329,1,81,False
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8546151427633782,1,100,False
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,2.461300759210641,-1,1,True
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.2981761372855927,-1,40,False
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,2.123915592190155,-1,4,True
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.7454426214566756,1,139,False
6,pls,Stat3_Etch_MV_PlatenRFTuningCapacitor__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.8475510257964768,1,104,False
6,pls,Stat3_Etch_MV_Pressure__active_mean,G1_level,pressure,VIP,0.3689163197815539,1,210,False
6,pls,Stat3_Etch_MV_Pressure__active_std,G1_level,pressure,VIP,1.940618277694488,-1,10,True
6,pls,Stat3_Etch_MV_Pressure__active_range,G1_level,pressure,VIP,1.0101258752384672,-1,68,False
6,pls,Stat3_Etch_MV_Pressure__active_slope,G2_temporal_drift,pressure,VIP,0.8198779992360407,1,121,False
6,pls,Stat3_Etch_MV_Pressure__early_late_delta,G2_temporal_drift,pressure,VIP,0.5011776315080564,1,192,False
6,pls,Stat3_Etch_MV_Pressure__long_phase_mean,G3_bosch_phase,pressure,VIP,0.4160711787299937,-1,204,False
6,pls,Stat3_Etch_MV_Pressure__short_phase_mean,G3_bosch_phase,pressure,VIP,0.3305218598112197,1,218,False
6,pls,Stat3_Etch_MV_Pressure__phase_difference,G3_bosch_phase,pressure,VIP,0.3370839545595956,-1,216,False
6,pls,Stat3_Etch_MV_Pressure__cycle_mean_std,G4_cycle_behavior,pressure,VIP,0.7213253270448189,1,147,False
6,pls,Stat3_Etch_MV_Pressure__cycle_mean_slope,G4_cycle_behavior,pressure,VIP,0.4546004800828198,1,197,False
6,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__active_mean,G1_level,rf_power_matching_electrical,VIP,0.27613302104016985,1,229,False
6,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__active_std,G1_level,rf_power_matching_electrical,VIP,0.3076042696563677,1,224,False
6,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.5543251046598375,1,177,False
6,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.529456023254253,-1,185,False
6,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.2787823244756233,1,227,False
6,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.2787823244756233,1,228,False
6,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.3201035118666307,1,221,False
6,pls,Stat3_Etch_MV_SourceRF2PeakToPeak__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.549814544998675,1,178,False
6,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_mean,G1_level,rf_power_matching_electrical,VIP,0.8470952676776262,-1,107,False
6,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_std,G1_level,rf_power_matching_electrical,VIP,0.8503231363745609,1,103,False
6,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.8471103088474204,1,106,False
6,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.847229372050684,1,105,False
6,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8459296595808496,-1,109,False
6,pls,Stat3_Etch_MV_SourceRF2TuningCapacitor__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.8459296595808496,1,110,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__active_mean,G1_level,rf_power_matching_electrical,VIP,1.3524481265568236,1,38,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__active_std,G1_level,rf_power_matching_electrical,VIP,0.8272049645459174,1,120,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__active_range,G1_level,rf_power_matching_electrical,VIP,0.5302581879320234,-1,184,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,0.6864224045985516,-1,151,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.7324259173912825,1,143,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.9265309443476881,1,12,True
6,pls,Stat3_Etch_MV_SourceRFLoadPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.7132789069875024,1,148,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.7514924904422529,1,138,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.5494284622906147,1,179,False
6,pls,Stat3_Etch_MV_SourceRFLoadPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.9638523428313271,-1,78,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_mean,G1_level,rf_power_matching_electrical,VIP,0.5760388109065607,1,165,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_std,G1_level,rf_power_matching_electrical,VIP,0.7521445070749134,1,135,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_range,G1_level,rf_power_matching_electrical,VIP,0.5708895481546288,1,168,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.2306768578144012,-1,47,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,1.0004717103377558,-1,71,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.5725306185249215,1,167,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,0.6786651835678719,1,152,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,0.6328276481609352,1,155,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.42104417390110044,1,203,False
6,pls,Stat3_Etch_MV_SourceRFPeakToPeak__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,1.0100481348278256,-1,69,False
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_mean,G1_level,rf_power_matching_electrical,VIP,1.9343326328067418,-1,11,True
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_std,G1_level,rf_power_matching_electrical,VIP,1.4779781120585076,-1,33,False
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_range,G1_level,rf_power_matching_electrical,VIP,2.0744763638102297,-1,6,True
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__active_slope,G2_temporal_drift,rf_power_matching_electrical,VIP,1.3848334156328808,1,37,False
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__early_late_delta,G2_temporal_drift,rf_power_matching_electrical,VIP,0.9701045851062688,1,76,False
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__long_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.4971795996606243,-1,32,False
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__short_phase_mean,G3_bosch_phase,rf_power_matching_electrical,VIP,1.90029050642371,-1,14,True
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__phase_difference,G3_bosch_phase,rf_power_matching_electrical,VIP,1.6728271052490278,1,22,False
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__cycle_mean_std,G4_cycle_behavior,rf_power_matching_electrical,VIP,0.8463572017938058,1,108,False
6,pls,Stat3_Etch_MV_SourceRFReflectedPower__cycle_mean_slope,G4_cycle_behavior,rf_power_matching_electrical,VIP,1.245043543893889,-1,45,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__active_mean,G1_level,remaining_process_signals,VIP,1.5453534783628617,-1,29,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__active_std,G1_level,remaining_process_signals,VIP,1.0035474961318471,1,70,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__active_range,G1_level,remaining_process_signals,VIP,0.4505273696377894,1,199,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__active_slope,G2_temporal_drift,remaining_process_signals,VIP,0.7448235985854793,-1,140,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__early_late_delta,G2_temporal_drift,remaining_process_signals,VIP,0.6394544377465201,-1,154,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__long_phase_mean,G3_bosch_phase,remaining_process_signals,VIP,1.5842027484698726,-1,26,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__short_phase_mean,G3_bosch_phase,remaining_process_signals,VIP,0.9644041552021962,1,77,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__phase_difference,G3_bosch_phase,remaining_process_signals,VIP,0.4525026157790431,-1,198,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__cycle_mean_std,G4_cycle_behavior,remaining_process_signals,VIP,1.451697332397018,1,35,False
6,pls,Stat3_Etch_MV_moriInnerCurrent__cycle_mean_slope,G4_cycle_behavior,remaining_process_signals,VIP,0.7573755845661623,-1,134,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__active_mean,G1_level,pressure,absolute_standardized_coefficient,0.005402051180517842,1,113,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__active_std,G1_level,pressure,absolute_standardized_coefficient,0.01627030642300674,-1,25,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__active_range,G1_level,pressure,absolute_standardized_coefficient,0.019186360001300067,-1,16,True
6,ridge,Stat3_Etch_MV_ForeLinePressure__active_slope,G2_temporal_drift,pressure,absolute_standardized_coefficient,0.006499846842247322,-1,94,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__early_late_delta,G2_temporal_drift,pressure,absolute_standardized_coefficient,0.002386703923945269,-1,173,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__long_phase_mean,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.0027834540863994825,1,160,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__short_phase_mean,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.00910203375981662,1,58,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__phase_difference,G3_bosch_phase,pressure,absolute_standardized_coefficient,0.007363857710410541,-1,79,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__cycle_mean_std,G4_cycle_behavior,pressure,absolute_standardized_coefficient,0.013198852764779653,1,37,False
6,ridge,Stat3_Etch_MV_ForeLinePressure__cycle_mean_slope,G4_cycle_behavior,pressure,absolute_standardized_coefficient,0.0015390281147971629,1,196,False
6,ridge,Stat3_Etch_MV_Gas1Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.00025017814285303516,1,237,False
6,ridge,Stat3_Etch_MV_Gas1Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0015595120229573176,1,195,False
6,ridge,Stat3_Etch_MV_Gas1Flow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.005221561226116331,1,115,False
6,ridge,Stat3_Etch_MV_Gas1Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.00035997378468824687,-1,235,False
6,ridge,Stat3_Etch_MV_Gas1Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,5.68001586163544e-05,-1,241,False
6,ridge,Stat3_Etch_MV_Gas1Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.001225108373699883,-1,208,False
6,ridge,Stat3_Etch_MV_Gas1Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0009004817553218488,1,222,False
6,ridge,Stat3_Etch_MV_Gas1Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.001189622151028928,-1,212,False
6,ridge,Stat3_Etch_MV_Gas1Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.0027467970867355597,1,162,False
6,ridge,Stat3_Etch_MV_Gas1Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.007358102918667017,1,80,False
6,ridge,Stat3_Etch_MV_Gas2Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.000429559101487343,-1,231,False
6,ridge,Stat3_Etch_MV_Gas2Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0070421876637053425,1,84,False
6,ridge,Stat3_Etch_MV_Gas2Flow__active_range,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.005944182838382532,1,100,False
6,ridge,Stat3_Etch_MV_Gas2Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.007425477918185555,1,78,False
6,ridge,Stat3_Etch_MV_Gas2Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.00109332418220958,-1,219,False
6,ridge,Stat3_Etch_MV_Gas2Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.00038114583199055766,-1,233,False
6,ridge,Stat3_Etch_MV_Gas2Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0005520088060544511,-1,230,False
6,ridge,Stat3_Etch_MV_Gas2Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.002873963827770634,1,159,False
6,ridge,Stat3_Etch_MV_Gas2Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.005872371757906254,1,102,False
6,ridge,Stat3_Etch_MV_Gas2Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.007833568274666773,1,74,False
6,ridge,Stat3_Etch_MV_Gas4Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.006759784473808877,-1,90,False
6,ridge,Stat3_Etch_MV_Gas4Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.0021005285515487983,1,180,False
6,ridge,Stat3_Etch_MV_Gas4Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0027352337338014607,-1,163,False
6,ridge,Stat3_Etch_MV_Gas4Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.0037693870385068213,1,138,False
6,ridge,Stat3_Etch_MV_Gas4Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0013391606689255025,-1,202,False
6,ridge,Stat3_Etch_MV_Gas4Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0025944152515722484,1,166,False
6,ridge,Stat3_Etch_MV_Gas4Flow__phase_difference,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0036020324029622662,-1,139,False
6,ridge,Stat3_Etch_MV_Gas4Flow__cycle_mean_std,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.010640041952113719,1,48,False
6,ridge,Stat3_Etch_MV_Gas4Flow__cycle_mean_slope,G4_cycle_behavior,gas_or_backside_flow,absolute_standardized_coefficient,0.008792585285720625,-1,62,False
6,ridge,Stat3_Etch_MV_Gas5Flow__active_mean,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.010924242416507707,1,47,False
6,ridge,Stat3_Etch_MV_Gas5Flow__active_std,G1_level,gas_or_backside_flow,absolute_standardized_coefficient,0.007650016175469194,-1,76,False
6,ridge,Stat3_Etch_MV_Gas5Flow__active_slope,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.00037524217866124,1,234,False
6,ridge,Stat3_Etch_MV_Gas5Flow__early_late_delta,G2_temporal_drift,gas_or_backside_flow,absolute_standardized_coefficient,0.005890101708315805,-1,101,False
6,ridge,Stat3_Etch_MV_Gas5Flow__long_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0032408445189520646,1,151,False
6,ridge,Stat3_Etch_MV_Gas5Flow__short_phase_mean,G3_bosch_phase,gas_or_backside_flow,absolute_standardized_coefficient,0.0038964957093504267,-1,136,False
