experiment_key,test_lot,calibration_lot,nominal_coverage,X,Y,observed,predicted,absolute_error,point_half_width,point_covered,simultaneous_half_width,simultaneous_map_covered
2024-07-11_09,4,3,0.95,95000.0,19000.0,49.5187,48.84354256725579,0.6751574327442142,2.526524333141488,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-76000.0,38000.0,43.31,43.43665423451276,0.12665423451275615,0.9148199668392323,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-57000.0,38000.0,40.3441,40.574172034296055,0.23007203429605738,0.5425823154478167,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-38000.0,38000.0,39.9536,40.18734708020246,0.2337470802024555,0.5245038473347705,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-19000.0,38000.0,40.1042,40.301679351982486,0.19747935198248712,0.514510110935916,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,0.0,38000.0,40.2402,40.395645584472575,0.15544558447257373,0.6204905976240553,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,19000.0,38000.0,40.1038,40.222349383897686,0.11854938389768677,0.677320297150537,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,38000.0,38000.0,39.9343,39.986314877819964,0.052014877819964056,0.8106425106434543,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,57000.0,38000.0,40.3179,40.28715664619837,0.030743353801632622,1.0233356495375077,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,76000.0,38000.0,43.1748,43.06934165265362,0.10545834734637793,1.3562961251121308,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-76000.0,57000.0,48.4978,48.45031768413138,0.04748231586862062,1.6171113140141742,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-57000.0,57000.0,41.7073,41.89246928095884,0.18516928095884566,0.7033628748421634,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-38000.0,57000.0,40.0299,40.23259646135727,0.20269646135727015,0.547897283819097,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-19000.0,57000.0,39.6878,39.87192879460906,0.18412879460905884,0.5527516600040698,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,0.0,57000.0,39.6613,39.80494092204501,0.14364092204501588,0.6387848503361226,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,19000.0,57000.0,39.6873,39.79077359125272,0.10347359125272249,0.7459516997617825,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,38000.0,57000.0,40.003,40.03756539032896,0.034565390328957335,0.8957315355327466,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,57000.0,57000.0,41.617,41.54666445773042,0.07033554226957506,1.1978591066659945,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,76000.0,57000.0,48.2769,47.94645761637829,0.3304423836217083,2.035140947050486,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-57000.0,76000.0,48.0807,48.031136597952035,0.04956340204796561,1.5804788018186073,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-38000.0,76000.0,42.5955,42.7230413902718,0.12754139027180145,0.9208114499767035,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-19000.0,76000.0,40.8838,41.007657521426836,0.12385752142683515,0.8213349743237117,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,0.0,76000.0,40.4775,40.57756849536863,0.10006849536863172,0.8581001905422596,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,19000.0,76000.0,40.8648,40.91047136262807,0.045671362628070256,0.9688945432751979,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,38000.0,76000.0,42.5326,42.49628932534963,0.03631067465037319,1.2077614795954545,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,57000.0,76000.0,47.8666,47.575329785034384,0.2912702149656141,1.9352808964505996,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,-19000.0,95000.0,47.1717,47.359851003209755,0.18815100320975375,0.7790918763016421,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,0.0,95000.0,47.5118,47.370594932893404,0.14120506710659697,1.838481047907564,True,11.33413915324541,True
2024-07-11_09,4,3,0.95,19000.0,95000.0,47.4484,47.18363658314224,0.26476341685776106,1.7719491910636904,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,-95000.0,51.3996,52.859594243772555,1.459994243772556,1.902630137697983,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,-95000.0,51.3619,52.58451949089872,1.2226194908987225,1.3682574326234018,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,-95000.0,51.535,53.178277507955045,1.6432775079550481,2.211612008665334,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,-76000.0,51.1863,52.45492872046553,1.2686287204655287,1.4926295207731286,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,-76000.0,45.7965,46.53283430741357,0.7363343074135713,0.7183462662342563,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,-76000.0,44.1257,44.76154407294047,0.6358440729404649,0.615845534685171,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,-76000.0,43.747,44.42524809295754,0.6782480929575385,0.7229760559273757,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,-76000.0,44.1122,44.864481402097276,0.7522814020972746,0.8482608269210914,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,-76000.0,45.7306,46.62877740874432,0.8981774087443171,1.0693937085648457,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,-76000.0,51.0535,52.34493273764487,1.2914327376448682,1.6022570724278324,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-76000.0,-57000.0,50.8136,52.02682214398781,1.2132221439878066,1.3601835415612697,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,-57000.0,44.164,44.74625565465535,0.5822556546553486,0.5874527797633036,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,-57000.0,42.5248,42.99331724159842,0.4685172415984198,0.5443677113201772,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,-57000.0,42.1957,42.68464078995821,0.4889407899582068,0.5193073777454629,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,-57000.0,42.175,42.75440297188486,0.5794029718848606,0.6463318935219036,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,-57000.0,42.2073,42.86881879307846,0.6615187930784643,0.7882234818343576,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,-57000.0,42.5141,43.24868275128566,0.7345827512856644,0.9118143758892856,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,-57000.0,44.1077,44.99268352935414,0.8849835293541375,1.1481954359819326,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,76000.0,-57000.0,50.6606,52.00410347027524,1.3435034702752375,1.7321243438485254,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-76000.0,-38000.0,45.0211,45.715308664392026,0.6942086643920291,0.6630633690724821,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,-38000.0,42.0925,42.511799972570245,0.41929997257024354,0.5495269988379547,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,-38000.0,41.7226,42.13334556362391,0.41074556362391235,0.5262012383742132,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,-38000.0,41.9007,42.36695109502709,0.46625109502708995,0.5220888224436209,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,-38000.0,42.013,42.5701058437073,0.5571058437073049,0.6346829073404265,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,-38000.0,41.9125,42.51682551610335,0.6043255161033514,0.7429717484553251,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,-38000.0,41.7349,42.4089401082375,0.6740401082374987,0.8738656951326149,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,-38000.0,42.0854,42.86880477453404,0.7834047745340413,1.0279339282489062,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,76000.0,-38000.0,44.8999,45.88838027681905,0.9884802768190468,1.2952035163289324,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-95000.0,-19000.0,49.8591,50.41289704018916,0.5537970401891599,0.706351950213147,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-76000.0,-19000.0,42.9277,43.505057368646725,0.577357368646723,0.5851069701113829,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,-19000.0,41.3713,41.773495974147394,0.4021959741473964,0.5376311468953219,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,-19000.0,41.5286,41.9453705006166,0.41677050061660026,0.513526032549251,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,-19000.0,41.9366,42.42752396348282,0.4909239634828211,0.5290861252450227,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,-19000.0,42.1181,42.66295854950828,0.5448585495082838,0.6518755678786903,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,-19000.0,41.9423,42.53083980720398,0.5885398072039791,0.7305869655772383,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,-19000.0,41.5394,42.18524670953495,0.6458467095349505,0.8328589874184118,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,-19000.0,41.3825,42.11353092439008,0.7310309243900832,0.9654033345234012,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,76000.0,-19000.0,42.864,43.77877950828667,0.9147795082866708,1.2014558349438786,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,95000.0,-19000.0,50.5575,52.470415038321015,1.9129150383210174,11.33413915324541,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-95000.0,0.0,49.9242,51.30517157378052,1.3809715737805206,1.6311233227931723,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-76000.0,0.0,42.215,42.791018349050276,0.5760183490502726,0.5787684355716891,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,0.0,41.0122,41.43609915608125,0.42389915608124795,0.5390219877833786,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,0.0,41.3036,41.73432339058856,0.4307233905885539,0.5287255446861465,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,0.0,41.7919,42.27779296849437,0.4858929684943689,0.5421327079600999,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,0.0,42.0137,42.582594429048655,0.5688944290486546,0.7036752354718843,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,0.0,41.7816,42.365677459385076,0.5840774593850782,0.7261298602652531,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,0.0,41.2998,41.92695473584028,0.6271547358402856,0.8067487895882266,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,0.0,40.9943,41.71823605089172,0.7239360508917159,0.9380038243251718,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,76000.0,0.0,42.1434,43.05598662347338,0.9125866234733806,1.1957910547519432,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,95000.0,0.0,49.6464,50.995804055691686,1.3494040556916858,1.7298279307810063,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-95000.0,19000.0,49.0599,49.36222136142491,0.30232136142490873,0.7670938703689387,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-76000.0,19000.0,42.3227,42.96758954877769,0.6448895487776909,0.6170807684218502,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,19000.0,40.7595,41.246496825649565,0.4869968256495625,0.5393847646768535,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,19000.0,40.9125,41.40563566465851,0.4931356646585101,0.5308063374434653,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,19000.0,41.3066,41.80459250359903,0.49799250359902913,0.5424679230414853,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,19000.0,41.5045,42.04317388347042,0.5386738834704232,0.634101292464571,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,19000.0,41.2915,41.8639106181324,0.5724106181324018,0.7050038505388798,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,19000.0,40.8694,41.518781400666505,0.6493814006665062,0.8116692972484856,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,19000.0,40.7264,41.454697334866594,0.7282973348665962,0.9303018877521083,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,76000.0,19000.0,42.214,43.162114083905415,0.9481140839054163,1.212538565655585,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,95000.0,19000.0,49.9495,51.762598924430584,1.8130989244305837,2.526524333141488,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-76000.0,38000.0,43.802,44.65963872247801,0.8576387224780078,0.9148199668392323,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,38000.0,40.8218,41.37786799226217,0.5560679922621645,0.5425823154478167,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,38000.0,40.4361,40.914850858222266,0.4787508582222628,0.5245038473347705,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,38000.0,40.6033,41.08915052656935,0.4858505265693509,0.514510110935916,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,38000.0,40.7384,41.286692772084294,0.5482927720842952,0.6204905976240553,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,38000.0,40.5941,41.16586326222833,0.5717632622283304,0.677320297150537,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,38000.0,40.403,41.067224571603866,0.6642245716038673,0.8106425106434543,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,38000.0,40.7771,41.58071542418162,0.803615424181622,1.0233356495375077,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,76000.0,38000.0,43.6346,44.69165601240982,1.0570560124098236,1.3562961251121308,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-76000.0,57000.0,48.9822,50.36574411771819,1.3835441177181877,1.6171113140141742,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,57000.0,42.1795,42.89707154307404,0.7175715430740439,0.7033628748421634,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,57000.0,40.4956,41.0697873656571,0.5741873656570959,0.547897283819097,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,57000.0,40.1536,40.70722180688248,0.5536218068824823,0.5527516600040698,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,57000.0,40.1284,40.723838260182866,0.5954382601828669,0.6387848503361226,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,57000.0,40.1549,40.799670290624825,0.6447702906248267,0.7459516997617825,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,57000.0,40.4591,41.203603710704876,0.7445037107048762,0.8957315355327466,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,57000.0,42.0667,43.010998038419345,0.9442980384193476,1.1978591066659945,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,76000.0,57000.0,48.7184,50.26522930030012,1.546829300300118,2.035140947050486,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-57000.0,76000.0,48.5278,49.876033000388006,1.3482330003880065,1.5804788018186073,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-38000.0,76000.0,43.0659,43.929406707059954,0.8635067070599547,0.9208114499767035,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,76000.0,41.333,42.10125177946147,0.7682517794614725,0.8213349743237117,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,76000.0,40.8942,41.700159876247504,0.8059598762475062,0.8581001905422596,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,76000.0,41.3118,42.142550838949724,0.8307508389497258,0.9688945432751979,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,38000.0,76000.0,42.9833,43.95841301767984,0.9751130176798384,1.2077614795954545,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,57000.0,76000.0,48.3783,49.72283096483423,1.3445309648342274,1.9352808964505996,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,-19000.0,95000.0,47.5655,48.49011884443382,0.924618844433823,0.7790918763016421,False,11.33413915324541,True
2024-07-11_10,4,3,0.95,0.0,95000.0,47.978,49.379835936391125,1.401835936391123,1.838481047907564,True,11.33413915324541,True
2024-07-11_10,4,3,0.95,19000.0,95000.0,47.8616,49.315630582448364,1.454030582448361,1.7719491910636904,True,11.33413915324541,True
2024-07-19_01,5,4,0.8,-19000.0,-95000.0,52.9739,52.45319317486427,0.5207068251357327,0.3832748754473272,False,3.6852208917262104,False
2024-07-19_01,5,4,0.8,0.0,-95000.0,52.4372,52.24407068283097,0.19312931716902426,0.3652516166325839,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,19000.0,-95000.0,53.0907,52.55849985801029,0.5322001419897049,0.43040868512012054,False,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-57000.0,-76000.0,52.5304,52.251241008132624,0.27915899186737647,0.4222423525498016,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-38000.0,-76000.0,46.6629,46.51123270890486,0.1516672910951371,0.2995987498066057,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-19000.0,-76000.0,44.8489,44.680760175325425,0.16813982467457578,0.3347774522440261,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,0.0,-76000.0,44.4042,44.204036879553826,0.20016312044617735,0.3304971692845413,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,19000.0,-76000.0,44.7664,44.52939833283405,0.2370016671659485,0.3266110705407641,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,38000.0,-76000.0,46.4318,46.16421448641368,0.2675855135863259,0.310765785049405,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,57000.0,-76000.0,52.0465,51.70136341230658,0.3451365876934247,0.35196242960287094,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-76000.0,-57000.0,52.2513,52.04516681083729,0.2061331891627134,0.5219137508271032,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-57000.0,-57000.0,45.0278,44.91736911170793,0.11043088829207193,0.24798370687854288,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-38000.0,-57000.0,43.2281,43.0741118406631,0.15398815933689747,0.28597680469450637,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-19000.0,-57000.0,42.8327,42.62347874629501,0.209221253704996,0.31180647268845263,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,0.0,-57000.0,42.7866,42.520440901117446,0.26615909888255374,0.3726847638788513,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,19000.0,-57000.0,42.8021,42.50536885184842,0.2967311481515864,0.4218222975473651,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,38000.0,-57000.0,43.1219,42.80336979676033,0.31853020323966774,0.45376165760470855,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,57000.0,-57000.0,44.7773,44.44864633287442,0.32865366712557886,0.44879239370574453,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,76000.0,-57000.0,51.5848,51.32788122341668,0.2569187765833192,0.3634375855948022,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-76000.0,-38000.0,45.9885,45.95552796979776,0.03297203020224515,0.3239135516213878,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-57000.0,-38000.0,42.8402,42.729445628238565,0.11075437176143765,0.2463084881371529,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-38000.0,-38000.0,42.3835,42.19373232787096,0.18976767212903667,0.2917268918422309,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,-19000.0,-38000.0,42.5235,42.27692675738179,0.24657324261821145,0.31721916439813214,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,0.0,-38000.0,42.6311,42.331807602343346,0.29929239765665727,0.3495803523195562,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,19000.0,-38000.0,42.5034,42.17622981637026,0.3271701836297396,0.3973250955481902,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,38000.0,-38000.0,42.33,41.97783512244474,0.3521648775552606,0.44745942742581946,True,3.6852208917262104,False
2024-07-19_01,5,4,0.8,57000.0,-38000.0,42.7177,42.36136315778817,0.3563368422118316,0.470184794597273,True,3.6852208917262104,False
